time,cycle,altitude,north_pos,east_pos,forward_vel,side_vel,vertical_vel,total_vel,roll_angle,pitch_angle,yaw_angle,roll_rate,pitch_rate,yaw_rate,aileron,elevator,rudder,throttle,aoa,sideslip,g_force,heading_deg,bank_deg,pitch_deg,aoa_deg,slip_deg
4.950000,990,1000.543981,247.861382,-0.127454,55.463257,-0.002352,3.456015,55.570828,0.000149,0.050934,0.000421,0.000391,0.001866,0.000164,0.007899,0.032918,0.003716,0.722194,-0.062231,-0.000042,0.492435,0.024149,0.008537,2.918309,-3.565593,-0.002430
5.000000,1000,1000.495236,250.642009,-0.126424,55.517548,-0.002542,4.174137,55.674245,0.000169,0.051023,0.000430,0.000393,0.001671,0.000164,0.007979,0.029383,0.003737,0.721683,-0.075045,-0.000046,0.508226,0.024620,0.009684,2.923377,-4.299745,-0.002624
5.050000,1010,1000.408670,253.427230,-0.125388,55.568662,-0.002700,4.987625,55.792048,0.000189,0.051101,0.000438,0.000396,0.001453,0.000164,0.008058,0.025387,0.003761,0.721102,-0.089516,-0.000049,0.635353,0.025091,0.010838,2.927853,-5.128901,-0.002784
5.100000,1020,1000.279157,256.217112,-0.124347,55.614980,-0.002825,5.909780,55.928092,0.000209,0.051167,0.000446,0.000398,0.001208,0.000165,0.008138,0.020865,0.003788,0.720432,-0.105865,-0.000051,0.820965,0.025563,0.011998,2.931666,-6.065624,-0.002910
5.150000,1030,1000.100847,259.011665,-0.123303,55.654303,-0.002915,6.955989,56.087318,0.000230,0.051221,0.000454,0.000399,0.000933,0.000165,0.008217,0.015743,0.003818,0.719649,-0.124341,-0.000052,1.048600,0.026036,0.013164,2.934734,-7.124206,-0.003001
5.200000,1040,999.867052,261.810813,-0.122257,55.683664,-0.002970,8.144157,56.276085,0.000250,0.051260,0.000463,0.000401,0.000625,0.000165,0.008297,0.009935,0.003852,0.718722,-0.145228,-0.000053,1.315544,0.026510,0.014335,2.936966,-8.320944,-0.003056
5.250000,1050,999.570099,264.614354,-0.121212,55.699063,-0.002987,9.495278,56.502619,0.000271,0.051282,0.000471,0.000402,0.000279,0.000166,0.008377,0.003338,0.003890,0.717610,-0.168851,-0.000054,1.624877,0.026985,0.015508,2.938262,-9.674474,-0.003073
5.300000,1060,999.201160,267.421909,-0.120171,55.695112,-0.002965,11.034189,56.777626,0.000291,0.051287,0.000479,0.000402,-0.000108,0.000166,0.008456,-0.004166,0.003931,0.716262,-0.195585,-0.000053,1.982880,0.027461,0.016684,2.938507,-11.206197,-0.003050
5.350000,1070,998.750025,270.232850,-0.119138,55.664527,-0.002901,12.790608,57.115140,0.000312,0.051270,0.000488,0.000401,-0.000540,0.000166,0.008536,-0.012721,0.003977,0.714610,-0.225860,-0.000052,2.398501,0.027937,0.017858,2.937579,-12.940805,-0.002986
5.400000,1080,998.204823,273.046204,-0.118119,55.597415,-0.002792,14.800590,57.533729,0.000332,0.051231,0.000496,0.000399,-0.001021,0.000166,0.008615,-0.022501,0.004027,0.712562,-0.260176,-0.000050,2.883780,0.028412,0.019030,2.935341,-14.906988,-0.002877
5.450000,1090,997.551646,275.860510,-0.117121,55.480232,-0.002634,17.108615,58.058254,0.000352,0.051167,0.000504,0.000396,-0.001556,0.000165,0.008695,-0.033720,0.004082,0.709999,-0.299121,-0.000047,3.454946,0.028886,0.020194,2.931647,-17.138359,-0.002720
5.500000,1100,996.774042,278.673623,-0.116152,55.294222,-0.002423,19.770691,58.722493,0.000373,0.051074,0.000512,0.000392,-0.002145,0.000164,0.008774,-0.046648,0.004142,0.706757,-0.343389,-0.000044,4.134333,0.029357,0.021348,2.926340,-19.674732,-0.002511
5.550000,1110,995.852322,281.482431,-0.115223,55.013002,-0.002155,22.859075,59.573213,0.000392,0.050951,0.000521,0.000385,-0.002791,0.000163,0.008854,-0.061631,0.004208,0.702610,-0.393815,-0.000039,4.953548,0.029824,0.022484,2.919261,-22.563926,-0.002245
5.600000,1120,994.762546,284.282429,-0.114349,54.598683,-0.001826,26.469747,60.676715,0.000412,0.050793,0.000529,0.000375,-0.003489,0.000160,0.008933,-0.079129,0.004280,0.697237,-0.451418,-0.000033,5.958859,0.030284,0.023597,2.910253,-25.864367,-0.001917
5.650000,1130,993.475027,287.067059,-0.113550,53.995340,-0.001432,30.734734,62.129869,0.000431,0.050600,0.000536,0.000362,-0.004233,0.000157,0.009013,-0.099773,0.004359,0.690174,-0.517473,-0.000027,7.220692,0.030734,0.024677,2.899171,-29.649002,-0.001519
5.700000,1140,991.951994,289.826656,-0.112850,53.117419,-0.000969,35.843467,64.079749,0.000449,0.050369,0.000544,0.000345,-0.005004,0.000151,0.009092,-0.124467,0.004444,0.680717,-0.593610,-0.000018,8.851352,0.031171,0.025713,2.885906,-34.011353,-0.001045
5.750000,1150,990.143759,292.546656,-0.112284,51.827737,-0.000437,42.082184,66.760950,0.000466,0.050098,0.000551,0.000322,-0.005772,0.000144,0.009172,-0.154566,0.004537,0.667748,-0.681993,-0.000008,11.040365,0.031587,0.026692,2.870418,-39.075307,-0.000483
5.800000,1160,987.981993,295.204334,-0.111904,49.892131,0.000157,49.912619,70.572617,0.000482,0.049790,0.000558,0.000293,-0.006481,0.000133,0.009251,-0.192248,0.004635,0.649382,-0.785603,0.000003,14.131355,0.031976,0.027594,2.852784,-45.011762,0.000181
5.850000,1170,985.366903,297.762347,-0.111784,46.875319,0.000797,60.146330,76.255338,0.000496,0.049450,0.000564,0.000255,-0.007033,0.000118,0.009331,-0.241308,0.004739,0.622156,-0.908771,0.000017,18.809230,0.032328,0.028397,2.833292,-52.068767,0.000975
5.900000,1180,982.139784,300.154266,-0.112049,41.863766,0.001436,74.390511,85.361133,0.000507,0.049089,0.000569,0.000207,-0.007156,0.000098,0.009410,-0.300000,0.004843,0.578910,-1.058212,0.000034,26.632235,0.032629,0.029076,2.812616,-60.631071,0.001966
5.950000,1190,978.013521,302.246054,-0.112932,32.545128,0.001944,96.459016,101.801410,0.000517,0.048778,0.000574,0.000148,-0.005150,0.000072,0.009490,-0.300000,0.004936,0.502014,-1.245392,0.000060,41.939246,0.032866,0.029598,2.794782,-71.355682,0.003423
6.000000,1200,972.340927,303.699943,-0.114981,10.865853,0.001705,138.722304,139.147204,0.000522,0.048580,0.000576,0.000080,-0.002774,0.000039,0.009569,-0.300000,0.004968,0.500000,-1.492628,0.000157,81.705519,0.033020,0.029933,2.783413,-85.521276,0.008989
6.050000,1210,962.732321,303.093678,-0.062932,-85.555869,-21.768347,286.324528,299.625438,0.000522,0.052172,0.000598,0.004426,-5.505738,-0.001012,0.009648,-0.300000,-0.235748,0.500000,-1.861159,-2.892445,327.269105,0.034254,0.029924,2.989244,-106.636531,-165.724886
6.100000,1220,1000.105990,304.140137,-0.180214,55.044856,-0.000170,0.207986,55.045249,0.000011,0.050069,0.000641,0.000421,0.002502,0.000137,0.009728,0.049073,0.004850,0.724802,-0.003778,-0.000003,395.759590,0.036744,0.000645,2.868751,-0.216490,-0.000177
6.150000,1230,1000.226439,306.891213,-0.178458,55.101483,-0.000605,0.500915,55.103759,0.000035,0.050202,0.000650,0.000487,0.002678,0.000194,0.009807,0.047596,0.004848,0.724511,-0.009091,-0.000011,138.263044,0.037235,0.002006,2.876336,-0.520849,-0.000629
6.200000,1240,1000.331836,309.645898,-0.176698,55.158672,-0.001089,0.831925,55.164945,0.000060,0.050334,0.000660,0.000496,0.002596,0.000210,0.009887,0.045935,0.004839,0.724207,-0.015081,-0.000020,48.434214,0.037820,0.003446,2.883899,-0.864092,-0.001131
6.250000,1250,1000.420157,312.404324,-0.174932,55.216322,-0.001555,1.205841,55.229487,0.000086,0.050461,0.000671,0.000499,0.002490,0.000214,0.009966,0.044065,0.004832,0.723886,-0.021835,-0.000028,17.065485,0.038430,0.004902,2.891185,-1.251055,-0.001614
6.300000,1260,1000.489108,315.166630,-0.173160,55.274264,-0.001984,1.628375,55.298245,0.000111,0.050582,0.000681,0.000502,0.002371,0.000215,0.010045,0.041960,0.004828,0.723544,-0.029451,-0.000036,6.083954,0.039047,0.006367,2.898147,-1.687440,-0.002057
6.350000,1270,1000.536085,317.932961,-0.171381,55.332235,-0.002372,2.106033,55.372300,0.000137,0.050697,0.000692,0.000505,0.002237,0.000215,0.010125,0.039589,0.004829,0.723177,-0.038043,-0.000043,2.233116,0.039663,0.007840,2.904748,-2.179716,-0.002456
6.400000,1280,1000.558138,320.703464,-0.169593,55.389845,-0.002716,2.646226,55.453020,0.000163,0.050806,0.000703,0.000507,0.002088,0.000214,0.010204,0.036915,0.004834,0.722777,-0.047738,-0.000049,0.916813,0.040279,0.009321,2.910943,-2.735201,-0.002810
6.450000,1290,1000.551917,323.478282,-0.167797,55.446538,-0.003018,3.257408,55.542140,0.000189,0.050906,0.000714,0.000509,0.001920,0.000214,0.010283,0.033897,0.004843,0.722336,-0.058681,-0.000054,0.527500,0.040894,0.010808,2.916684,-3.362184,-0.003119
6.500000,1300,1000.513615,326.257551,-0.165992,55.501532,-0.003277,3.949244,55.641861,0.000215,0.050997,0.000724,0.000512,0.001732,0.000214,0.010363,0.030490,0.004856,0.721843,-0.071036,-0.000059,0.487693,0.041508,0.012302,2.921915,-4.070055,-0.003383
6.550000,1310,1000.438903,329.041384,-0.164179,55.553748,-0.003492,4.732811,55.754986,0.000241,0.051078,0.000735,0.000514,0.001521,0.000213,0.010442,0.026638,0.004874,0.721285,-0.084988,-0.000063,0.589698,0.042122,0.013802,2.926576,-4.869463,-0.003602
6.600000,1320,1000.322853,331.829863,-0.162359,55.601706,-0.003664,5.620853,55.885094,0.000267,0.051149,0.000746,0.000515,0.001285,0.000213,0.010521,0.022281,0.004896,0.720644,-0.100749,-0.000066,0.760502,0.042735,0.015308,2.930596,-5.772499,-0.003776
6.650000,1330,1000.159844,334.623018,-0.160533,55.643400,-0.003791,6.628090,56.036769,0.000294,0.051206,0.000757,0.000516,0.001019,0.000213,0.010601,0.017348,0.004922,0.719898,-0.118559,-0.000068,0.976211,0.043348,0.016817,2.933896,-6.792909,-0.003903
6.700000,1340,999.943452,337.420802,-0.158704,55.676116,-0.003871,7.771619,56.215905,0.000320,0.051250,0.000767,0.000517,0.000721,0.000213,0.010680,0.011755,0.004953,0.719017,-0.138690,-0.000070,1.231224,0.043960,0.018329,2.936390,-7.946357,-0.003984
6.750000,1350,999.666317,340.223055,-0.156874,55.696198,-0.003904,9.071438,56.430112,0.000346,0.051277,0.000778,0.000517,0.000387,0.000213,0.010759,0.005407,0.004989,0.717966,-0.161456,-0.000070,1.527305,0.044573,0.019843,2.937977,-9.250738,-0.004016
6.800000,1360,999.319978,343.029458,-0.155047,55.698720,-0.003885,10.551138,56.689275,0.000373,0.051287,0.000789,0.000517,0.000013,0.000213,0.010839,-0.001811,0.005030,0.716695,-0.187214,-0.000070,1.869890,0.045185,0.021356,2.938550,-10.726571,-0.003997
6.850000,1370,998.894667,345.839467,-0.153228,55.677028,-0.003813,12.238841,57.006321,0.000399,0.051278,0.000799,0.000515,-0.000405,0.000213,0.010918,-0.010034,0.005077,0.715142,-0.216377,-0.000068,2.267117,0.045796,0.022866,2.937988,-12.397499,-0.003924
6.900000,1380,998.379044,348.652225,-0.151424,55.622105,-0.003684,14.168516,57.398305,0.000425,0.051246,0.000810,0.000512,-0.000872,0.000212,0.010997,-0.019426,0.005129,0.713224,-0.249424,-0.000066,2.730014,0.046405,0.024369,2.936158,-14.290926,-0.003795
6.950000,1390,997.759859,351.466434,-0.149644,55.521638,-0.003494,16.381846,57.887971,0.000451,0.051189,0.000821,0.000508,-0.001390,0.000212,0.011076,-0.030189,0.005187,0.710831,-0.286912,-0.000063,3.273395,0.047012,0.025863,2.932916,-16.438871,-0.003606
7.000000,1400,997.021488,354.280180,-0.147899,55.358641,-0.003238,18.930973,58.506075,0.000477,0.051105,0.000831,0.000502,-0.001963,0.000210,0.011156,-0.042571,0.005251,0.707813,-0.329503,-0.000058,3.917497,0.047615,0.027340,2.928110,-18.879129,-0.003352
7.050000,1410,996.145299,357.090679,-0.146202,55.109343,-0.002911,21.882650,59.294941,0.000503,0.050991,0.000841,0.000493,-0.002591,0.000208,0.011235,-0.056895,0.005323,0.703966,-0.377984,-0.000053,4.690710,0.048211,0.028796,2.921579,-21.656886,-0.003027
7.100000,1420,995.108760,359.893899,-0.144572,54.739840,-0.002508,25.324723,60.314108,0.000527,0.050844,0.000852,0.000481,-0.003274,0.000205,0.011314,-0.073582,0.005402,0.699002,-0.433314,-0.000046,5.634142,0.048799,0.030221,2.913166,-24.827048,-0.002625
7.150000,1430,993.884104,362.683986,-0.143032,54.200537,-0.002024,29.376687,61.649720,0.000552,0.050662,0.000862,0.000465,-0.004006,0.000200,0.011393,-0.093203,0.005489,0.692507,-0.496680,-0.000037,6.809603,0.049375,0.031606,2.902719,-28.457690,-0.002139
7.200000,1440,992.436304,365.452354,-0.141614,53.416453,-0.001454,34.207691,63.430935,0.000575,0.050442,0.000871,0.000444,-0.004771,0.000194,0.011472,-0.116564,0.005585,0.683861,-0.569594,-0.000027,8.314199,0.049933,0.032938,2.890118,-32.635343,-0.001560
7.250000,1450,990.719782,368.186161,-0.140361,52.269206,-0.000798,40.069084,65.860469,0.000597,0.050183,0.000881,0.000416,-0.005545,0.000185,0.011551,-0.144861,0.005689,0.672099,-0.654035,-0.000015,10.308833,0.050467,0.034199,2.875295,-37.473436,-0.000875
7.300000,1460,988.672774,370.865614,-0.139334,50.560877,-0.000060,47.357747,69.275959,0.000617,0.049886,0.000890,0.000381,-0.006279,0.000172,0.011631,-0.179966,0.005802,0.655621,-0.752698,-0.000001,13.078465,0.050970,0.035369,2.858285,-43.126400,-0.000068
7.350000,1470,986.206879,373.458757,-0.138625,47.933918,0.000742,56.751658,74.286009,0.000636,0.049555,0.000898,0.000336,-0.006892,0.000155,0.011710,-0.225060,0.005921,0.631570,-0.869431,0.000015,17.173455,0.051428,0.036422,2.839303,-49.814699,0.000887
7.400000,1480,983.185525,375.910288,-0.138379,43.668404,0.001566,69.540147,82.114320,0.000651,0.049198,0.000905,0.000279,-0.007242,0.000132,0.011789,-0.286118,0.006043,0.594276,-1.010072,0.000036,23.790834,0.051828,0.037326,2.818866,-57.872838,0.002054
7.450000,1490,979.372543,378.113502,-0.138861,36.058201,0.002292,88.594678,95.651507,0.000664,0.048860,0.000910,0.000209,-0.005822,0.000101,0.011868,-0.300000,0.006157,0.530602,-1.184268,0.000064,36.036978,0.052151,0.038044,2.799497,-67.853584,0.003641
7.500000,1500,974.277000,379.820793,-0.140639,19.826540,0.002496,122.206492,123.804356,0.000673,0.048627,0.000914,0.000126,-0.003496,0.000062,0.011947,-0.300000,0.006227,0.500000,-1.409960,0.000126,64.616169,0.052378,0.038538,2.786099,-80.784738,0.007214
7.550000,1510,966.424494,380.192534,-0.124060,-33.684184,0.456823,211.659818,214.323847,0.000677,0.048516,0.000922,0.000056,-0.004680,0.000554,0.012026,-0.300000,1.056713,0.500000,-1.728616,3.128032,191.350380,0.052828,0.038798,2.779772,-99.042395,179.223006
7.600000,1520,1000.067193,379.765712,-0.209537,55.027987,-0.000094,0.127086,55.028134,0.000007,0.050034,0.000994,0.000431,0.002140,0.000125,0.012105,0.049482,0.006046,0.724888,-0.002309,-0.000002,542.724941,0.056940,0.000381,2.866726,-0.132323,-0.000098
7.650000,1530,1000.191799,382.515729,-0.206808,55.084433,-0.000579,0.409223,55.085953,0.000034,0.050161,0.001003,0.000598,0.002684,0.000229,0.012184,0.048058,0.006040,0.724600,-0.007429,-0.000011,189.520049,0.057478,0.001972,2.874031,-0.425643,-0.000602
7.700000,1540,1000.301913,385.269317,-0.204074,55.141461,-0.001177,0.728357,55.146271,0.000066,0.050294,0.001016,0.000615,0.002625,0.000258,0.012263,0.046454,0.006020,0.724299,-0.013208,-0.000021,66.320299,0.058185,0.003753,2.881656,-0.756769,-0.001222
7.750000,1550,1000.395585,388.026606,-0.201333,55.198987,-0.001767,1.088836,55.209725,0.000097,0.050423,0.001029,0.000619,0.002523,0.000265,0.012343,0.044649,0.006000,0.723984,-0.019723,-0.000032,23.316234,0.058939,0.005559,2.889031,-1.130050,-0.001834
7.800000,1560,1000.470605,390.787732,-0.198584,55.256864,-0.002314,1.496139,55.277116,0.000129,0.050546,0.001042,0.000621,0.002408,0.000266,0.012422,0.042618,0.005985,0.723649,-0.027069,-0.000042,8.275540,0.059703,0.007374,2.896095,-1.550966,-0.002399
7.850000,1570,1000.524467,393.552839,-0.195825,55.314861,-0.002810,1.956525,55.349452,0.000161,0.050664,0.001055,0.000624,0.002279,0.000266,0.012501,0.040330,0.005974,0.723290,-0.035356,-0.000051,2.999652,0.060468,0.009197,2.902808,-2.025747,-0.002910
7.900000,1580,1000.554331,396.322074,-0.193056,55.372629,-0.003251,2.477120,55.428009,0.000192,0.050774,0.001069,0.000626,0.002134,0.000265,0.012580,0.037751,0.005969,0.722901,-0.044706,-0.000059,1.170713,0.061231,0.011026,2.909129,-2.561446,-0.003364
7.950000,1590,1000.556969,399.095583,-0.190275,55.429668,-0.003639,3.066050,55.514401,0.000224,0.050877,0.001082,0.000628,0.001972,0.000264,0.012659,0.034841,0.005969,0.722473,-0.055258,-0.000066,0.591814,0.061991,0.012861,2.915012,-3.166046,-0.003762
8.000000,1600,1000.528721,401.873502,-0.187482,55.485270,-0.003973,3.732595,55.610678,0.000257,0.050971,0.001095,0.000630,0.001791,0.000263,0.012738,0.031556,0.005975,0.721997,-0.067171,-0.000072,0.479121,0.062749,0.014702,2.920403,-3.848593,-0.004102
8.050000,1610,1000.465420,404.655954,-0.184678,55.538454,-0.004252,4.487387,55.719445,0.000289,0.051055,0.001108,0.000631,0.001587,0.000263,0.012817,0.027844,0.005986,0.721460,-0.080623,-0.000077,0.549944,0.063505,0.016547,2.925241,-4.619340,-0.004387
8.100000,1620,1000.362328,407.443033,-0.181864,55.587873,-0.004477,5.342638,55.844028,0.000321,0.051129,0.001122,0.000633,0.001359,0.000262,0.012895,0.023645,0.006002,0.720846,-0.095817,-0.000081,0.703972,0.064259,0.018397,2.929461,-5.489924,-0.004615
8.150000,1630,1000.214043,410.234785,-0.179041,55.631695,-0.004647,6.312437,55.988681,0.000353,0.051190,0.001135,0.000633,0.001102,0.000262,0.012974,0.018893,0.006024,0.720134,-0.112985,-0.000084,0.907315,0.065012,0.020249,2.932986,-6.473570,-0.004786
8.200000,1640,1000.014393,413.031190,-0.176212,55.667440,-0.004760,7.413122,56.158866,0.000386,0.051238,0.001148,0.000634,0.000814,0.000261,0.013053,0.013508,0.006052,0.719297,-0.132389,-0.000086,1.150578,0.065764,0.022103,2.935731,-7.585336,-0.004899
8.250000,1650,999.756316,415.832127,-0.173380,55.691765,-0.004813,8.663757,56.361630,0.000418,0.051271,0.001161,0.000633,0.000491,0.000261,0.013132,0.007397,0.006085,0.718302,-0.154329,-0.000086,1.433901,0.066514,0.023956,2.937602,-8.842411,-0.004952
8.300000,1660,999.431700,418.637329,-0.170549,55.700164,-0.004806,10.086768,56.606105,0.000450,0.051286,0.001174,0.000632,0.000130,0.000261,0.013211,0.000453,0.006125,0.717103,-0.179149,-0.000086,1.761799,0.067262,0.025807,2.938491,-10.264479,-0.004943
8.350000,1670,999.031193,421.446330,-0.167726,55.686560,-0.004733,11.708800,56.904209,0.000483,0.051283,0.001187,0.000630,-0.000275,0.000260,0.013290,-0.007453,0.006171,0.715642,-0.207244,-0.000085,2.141619,0.068009,0.027653,2.938283,-11.874187,-0.004870
8.400000,1680,998.543961,424.258376,-0.164918,55.642728,-0.004592,13.561901,57.271619,0.000515,0.051258,0.001200,0.000626,-0.000726,0.000259,0.013369,-0.016475,0.006224,0.713844,-0.239071,-0.000083,2.583456,0.068752,0.029489,2.936847,-13.697732,-0.004729
8.450000,1690,997.957367,427.072318,-0.162136,55.557462,-0.004378,15.685200,57.729171,0.000547,0.051209,0.001213,0.000620,-0.001229,0.000258,0.013448,-0.026802,0.006284,0.711607,-0.275162,-0.000079,3.100854,0.069492,0.031312,2.934045,-15.765642,-0.004515
8.500000,1700,997.256556,429.886449,-0.159391,55.415360,-0.004085,18.127344,58.304912,0.000578,0.051133,0.001226,0.000612,-0.001785,0.000256,0.013527,-0.038669,0.006352,0.708795,-0.316146,-0.000074,3.712198,0.070227,0.033116,2.929724,-18.113836,-0.004224
8.550000,1710,996.423880,432.698279,-0.156701,55.194968,-0.003708,20.950151,59.037220,0.000609,0.051029,0.001238,0.000602,-0.002397,0.000253,0.013606,-0.052372,0.006428,0.705222,-0.362768,-0.000067,4.443055,0.070954,0.034894,2.923728,-20.785075,-0.003850
8.600000,1720,995.438091,435.504200,-0.154087,54.865880,-0.003241,24.234261,59.979699,0.000639,0.050892,0.001251,0.000588,-0.003064,0.000250,0.013684,-0.068297,0.006513,0.700630,-0.415930,-0.000059,5.330078,0.071671,0.036635,2.915895,-23.831049,-0.003385
8.650000,1730,994.273168,438.298981,-0.151577,54.383985,-0.002677,28.088217,61.209197,0.000669,0.050721,0.001263,0.000569,-0.003782,0.000244,0.013763,-0.086966,0.006608,0.694648,-0.476744,-0.000049,6.427726,0.072373,0.038330,2.906073,-27.315429,-0.002821
8.700000,1740,992.896536,441.074980,-0.149208,53.683311,-0.002012,32.663713,62.839606,0.000697,0.050512,0.001275,0.000545,-0.004539,0.000237,0.013842,-0.109102,0.006713,0.686729,-0.546611,-0.000037,7.820363,0.073055,0.039962,2.894128,-31.318502,-0.002148
8.750000,1750,991.266234,443.820846,-0.147029,52.661179,-0.001243,38.182662,65.047025,0.000725,0.050265,0.001286,0.000514,-0.005314,0.000227,0.013921,-0.135760,0.006828,0.676033,-0.627349,-0.000024,9.645409,0.073711,0.041514,2.879973,-35.944470,-0.001352
8.800000,1760,989.326163,446.519265,-0.145113,51.149142,-0.000373,44.988605,68.119082,0.000750,0.049979,0.001297,0.000474,-0.006067,0.000213,0.014000,-0.168566,0.006953,0.661195,-0.721405,-0.000007,12.141007,0.074330,0.042963,2.863607,-41.333482,-0.000418
8.850000,1770,986.997477,449.142725,-0.143563,48.850667,0.000583,53.653341,72.560793,0.000773,0.049658,0.001307,0.000423,-0.006728,0.000194,0.014078,-0.210208,0.007088,0.639836,-0.832217,0.000012,15.754086,0.074900,0.044278,2.845179,-47.682548,0.000684
8.900000,1780,984.161479,451.644744,-0.142543,45.190249,0.001584,65.225668,79.350781,0.000793,0.049307,0.001316,0.000358,-0.007177,0.000168,0.014157,-0.265566,0.007227,0.607402,-0.964899,0.000035,21.418536,0.075404,0.045425,2.825098,-55.284651,0.002008
8.950000,1790,980.620772,453.939003,-0.142337,38.879514,0.002525,81.916668,90.675008,0.000809,0.048953,0.001323,0.000278,-0.006457,0.000134,0.014236,-0.300000,0.007362,0.553890,-1.127656,0.000065,31.413445,0.075822,0.046362,2.804775,-64.609920,0.003720
9.000000,1800,975.991432,455.838225,-0.143523,26.298564,0.003081,109.536109,112.648895,0.000821,0.048684,0.001329,0.000183,-0.004216,0.000089,0.014314,-0.300000,0.007464,0.500000,-1.335166,0.000117,52.828506,0.076132,0.047040,2.789408,-76.499371,0.006713
9.050000,1810,969.276775,456.796651,-0.130996,-8.177905,-5.766282,171.275279,171.567332,0.000828,0.048534,0.001332,0.000080,-0.001899,0.000037,0.014393,-0.300000,0.006779,0.500000,-1.618507,-2.527449,123.343970,0.076308,0.047423,2.780795,-92.733634,-144.812145
9.100000,1820,1000.027247,455.391594,-0.216731,55.011175,-0.000021,0.049560,55.011197,0.000002,0.050007,0.001424,0.000283,0.001239,0.000071,0.014472,0.049874,0.007235,0.724972,-0.000901,-0.000000,744.324001,0.081566,0.000093,2.865201,-0.051619,-0.000021
9.150000,1830,1000.155857,458.140562,-0.212818,55.067435,-0.000492,0.320835,55.068370,0.000030,0.050121,0.001433,0.000695,0.002659,0.000251,0.014551,0.048504,0.007232,0.724687,-0.005826,-0.000009,259.827145,0.082082,0.001742,2.871731,-0.333814,-0.000512
9.200000,1840,1000.270512,460.893065,-0.208899,55.124295,-0.001191,0.628504,55.127878,0.000067,0.050255,0.001447,0.000733,0.002651,0.000302,0.014629,0.046955,0.007203,0.724391,-0.011401,-0.000022,90.848493,0.082891,0.003847,2.879389,-0.653234,-0.001238
9.250000,1850,1000.369336,463.649227,-0.204971,55.181684,-0.001906,0.976040,55.190315,0.000105,0.050385,0.001462,0.000738,0.002555,0.000316,0.014708,0.045213,0.007170,0.724080,-0.017686,-0.000035,31.882960,0.083782,0.006000,2.886850,-1.013328,-0.001979
9.300000,1860,1000.450200,466.409186,-0.201033,55.239476,-0.002577,1.368675,55.256430,0.000142,0.050510,0.001478,0.000741,0.002444,0.000318,0.014786,0.043253,0.007142,0.723752,-0.024772,-0.000047,11.275817,0.084693,0.008164,2.894011,-1.419334,-0.002673
9.350000,1870,1000.510692,469.173082,-0.197083,55.297467,-0.003186,1.812430,55.327162,0.000180,0.050629,0.001494,0.000743,0.002319,0.000317,0.014865,0.041046,0.007120,0.723401,-0.032764,-0.000058,4.052153,0.085606,0.010335,2.900833,-1.877255,-0.003302
9.400000,1880,1000.548075,471.941062,-0.193119,55.355349,-0.003732,2.314158,55.403700,0.000218,0.050742,0.001510,0.000745,0.002179,0.000316,0.014944,0.038558,0.007104,0.723021,-0.041781,-0.000067,1.528858,0.086516,0.012511,2.907277,-2.393884,-0.003862
9.450000,1890,1000.559245,474.713272,-0.189141,55.412670,-0.004211,2.881668,55.487548,0.000256,0.050847,0.001526,0.000746,0.002023,0.000315,0.015022,0.035752,0.007095,0.722606,-0.051957,-0.000076,0.695103,0.087421,0.014693,2.913296,-2.976915,-0.004355
9.500000,1900,1000.540676,477.489853,-0.185148,55.468792,-0.004626,3.523878,55.580614,0.000295,0.050943,0.001542,0.000748,0.001847,0.000313,0.015101,0.032584,0.007092,0.722146,-0.063444,-0.000083,0.485977,0.088323,0.016879,2.918840,-3.635060,-0.004779
9.550000,1910,1000.488361,480.270932,-0.181140,55.522825,-0.004976,4.250990,55.685321,0.000333,0.051031,0.001557,0.000749,0.001651,0.000312,0.015179,0.029006,0.007095,0.721629,-0.076414,-0.000090,0.517282,0.089222,0.019069,2.923851,-4.378192,-0.005135
9.600000,1920,1000.397742,483.056614,-0.177119,55.573541,-0.005261,5.074716,55.804760,0.000371,0.051108,0.001573,0.000750,0.001430,0.000311,0.015258,0.024960,0.007105,0.721040,-0.091063,-0.000095,0.651734,0.090117,0.021262,2.928264,-5.217513,-0.005424
9.650000,1930,1000.263625,485.846961,-0.173085,55.619269,-0.005479,6.008546,55.942879,0.000409,0.051173,0.001588,0.000750,0.001182,0.000310,0.015336,0.020381,0.007122,0.720360,-0.107613,-0.000099,0.841955,0.091010,0.023457,2.932006,-6.165748,-0.005645
9.700000,1940,1000.080083,488.641977,-0.169042,55.657744,-0.005631,7.068099,56.104746,0.000448,0.051225,0.001604,0.000750,0.000904,0.000310,0.015415,0.015195,0.007146,0.719563,-0.126316,-0.000101,1.073510,0.091901,0.025651,2.934994,-7.237377,-0.005796
9.750000,1950,999.840334,491.441573,-0.164992,55.685908,-0.005713,8.271561,56.296884,0.000486,0.051263,0.001619,0.000749,0.000592,0.000309,0.015493,0.009312,0.007176,0.718620,-0.147461,-0.000103,1.344490,0.092788,0.027844,2.937138,-8.448913,-0.005878
9.800000,1960,999.536601,494.245533,-0.160942,55.699642,-0.005722,9.640273,56.527736,0.000524,0.051284,0.001635,0.000747,0.000243,0.000308,0.015572,0.002631,0.007214,0.717487,-0.171378,-0.000103,1.658363,0.093673,0.030033,2.938333,-9.819251,-0.005886
