time,cycle,altitude,north_pos,east_pos,forward_vel,side_vel,vertical_vel,total_vel,roll_angle,pitch_angle,yaw_angle,roll_rate,pitch_rate,yaw_rate,aileron,elevator,rudder,throttle,aoa,sideslip,g_force,heading_deg,bank_deg,pitch_deg,aoa_deg,slip_deg
5.950000,1190,960.539506,319.947810,-8.582631,57.910039,-46.618892,449.231602,455.341548,-0.010245,-0.549564,-0.047477,66.559974,1505.695671,-0.449461,0.400000,0.150000,-0.434227,0.900000,-1.442594,-0.677796,7074.731222,-2.720222,-0.586972,-31.487715,-82.654562,-38.834852
6.000000,1200,1000.118686,330.316561,-9.915029,55.076699,-0.000790,0.245085,55.077244,0.000547,0.050247,-0.047459,0.017961,0.007806,0.000664,0.400000,0.150000,0.022080,0.900000,-0.004450,-0.000014,2741.177181,-2.719202,0.031353,2.878965,-0.254958,-0.000822
6.050000,1210,1000.237764,333.066932,-10.045698,55.162343,-0.002048,0.558808,55.165174,0.001517,0.050658,-0.047418,0.019951,0.008359,0.000894,0.400000,0.150000,0.022131,0.900000,-0.010130,-0.000037,956.036790,-2.716875,0.086899,2.902483,-0.580400,-0.002128
6.100000,1220,1000.341529,335.822383,-10.176590,55.248343,-0.002794,0.913679,55.255897,0.002521,0.051076,-0.047371,0.020062,0.008363,0.000962,0.400000,0.150000,0.022229,0.900000,-0.016536,-0.000051,333.555295,-2.714145,0.144450,2.926450,-0.947452,-0.002897
6.150000,1230,1000.427821,338.583054,-10.307706,55.334556,-0.002765,1.314733,55.350173,0.003526,0.051494,-0.047321,0.020010,0.008336,0.000983,0.400000,0.150000,0.022402,0.900000,-0.023755,-0.000050,116.472745,-2.711278,0.202006,2.950362,-1.361075,-0.002863
6.200000,1240,1000.494180,341.349093,-10.439056,55.420761,-0.001889,1.768207,55.448961,0.004527,0.051909,-0.047270,0.019941,0.008307,0.000994,0.400000,0.150000,0.022660,0.900000,-0.031894,-0.000034,40.760702,-2.708345,0.259386,2.974191,-1.827410,-0.001952
6.250000,1250,1000.537817,344.120652,-10.570656,55.506620,-0.000139,2.281237,55.553477,0.005525,0.052324,-0.047217,0.019868,0.008276,0.001005,0.400000,0.150000,0.023005,0.900000,-0.041075,-0.000003,14.375819,-2.705358,0.316565,2.997931,-2.353445,-0.000144
6.300000,1260,1000.555556,346.897889,-10.702535,55.591645,0.002496,2.861978,55.665267,0.006519,0.052736,-0.047164,0.019790,0.008244,0.001018,0.400000,0.150000,0.023438,0.900000,-0.051437,0.000045,5.229211,-2.702315,0.373533,3.021578,-2.947108,0.002572
6.350000,1270,1000.543786,349.680957,-10.834729,55.675147,0.006032,3.519756,55.786295,0.007510,0.053147,-0.047110,0.019707,0.008209,0.001034,0.400000,0.150000,0.023960,0.900000,-0.063135,0.000108,2.123045,-2.699207,0.430274,3.045124,-3.617397,0.006208
6.400000,1280,1000.498395,352.469999,-10.967291,55.756168,0.010490,4.265269,55.919074,0.008496,0.053557,-0.047055,0.019617,0.008171,0.001053,0.400000,0.150000,0.024575,0.900000,-0.076350,0.000188,1.145845,-2.696027,0.486773,3.068564,-4.374527,0.010780
6.450000,1290,1000.414694,355.265138,-11.100284,55.833385,0.015899,5.110822,56.066814,0.009477,0.053964,-0.046998,0.019517,0.008130,0.001076,0.400000,0.150000,0.025284,0.900000,-0.091283,0.000285,0.931671,-2.692763,0.543006,3.091886,-5.230110,0.016315
6.500000,1300,1000.287329,358.066457,-11.233791,55.905000,0.022293,6.070624,56.233637,0.010454,0.054368,-0.046939,0.019407,0.008083,0.001102,0.400000,0.150000,0.026091,0.900000,-0.108164,0.000399,1.004901,-2.689408,0.598945,3.115078,-6.197364,0.022847
6.550000,1310,1000.110175,360.873984,-11.367909,55.968570,0.029715,7.161161,56.424852,0.011424,0.054771,-0.046879,0.019282,0.008031,0.001131,0.400000,0.150000,0.027000,0.900000,-0.127258,0.000531,1.201858,-2.685953,0.654554,3.138124,-7.291360,0.030419
6.600000,1320,999.876209,363.687659,-11.502759,56.020797,0.038216,8.401676,56.647324,0.012388,0.055170,-0.046817,0.019138,0.007970,0.001163,0.400000,0.150000,0.028017,0.900000,-0.148865,0.000682,1.468758,-2.682388,0.709787,3.161006,-8.529321,0.039086
6.650000,1330,999.577355,366.507292,-11.638483,56.057228,0.047855,9.814806,56.909978,0.013345,0.055566,-0.046752,0.018972,0.007901,0.001198,0.400000,0.150000,0.029147,0.900000,-0.173329,0.000854,1.791245,-2.678708,0.764585,3.183697,-9.930997,0.048912
6.700000,1340,999.204289,369.332514,-11.775251,56.071847,0.058694,11.427436,57.224486,0.014292,0.055958,-0.046686,0.018776,0.007818,0.001236,0.400000,0.150000,0.030395,0.900000,-0.201047,0.001047,2.170051,-2.674904,0.818875,3.206165,-11.519122,0.059975
6.750000,1350,998.746192,372.162693,-11.913260,56.056500,0.070803,13.271867,57.606238,0.015229,0.056346,-0.046617,0.018543,0.007720,0.001275,0.400000,0.150000,0.031770,0.900000,-0.232478,0.001263,2.612940,-2.670974,0.872562,3.228371,-13.320010,0.072368
6.800000,1360,998.190438,374.996831,-12.052745,56.000070,0.084247,15.387487,58.075724,0.016153,0.056728,-0.046546,0.018264,0.007603,0.001315,0.400000,0.150000,0.033278,0.900000,-0.268158,0.001504,3.132601,-2.666912,0.925526,3.250264,-15.364330,0.086197
6.850000,1370,997.522166,377.833412,-12.193977,55.887270,0.099090,17.823172,58.660568,0.017063,0.057103,-0.046473,0.017925,0.007460,0.001355,0.400000,0.150000,0.034925,0.900000,-0.308717,0.001773,3.747043,-2.662722,0.977617,3.271781,-17.688154,0.101587
6.900000,1380,996.723715,380.670187,-12.337273,55.696811,0.115375,20.640896,59.398608,0.017953,0.057471,-0.046398,0.017511,0.007286,0.001393,0.400000,0.150000,0.036715,0.900000,-0.354902,0.002071,4.481542,-2.658407,1.028644,3.292840,-20.334397,0.118688
6.950000,1390,995.773811,383.503850,-12.483002,55.398535,0.133114,23.921295,60.342719,0.018821,0.057829,-0.046321,0.017003,0.007072,0.001427,0.400000,0.150000,0.038651,0.900000,-0.407619,0.002403,5.372355,-2.653980,1.078364,3.313340,-23.354868,0.137672
7.000000,1400,994.646405,386.329565,-12.631595,54.948750,0.152253,27.772596,61.568705,0.019661,0.058174,-0.046242,0.016376,0.006809,0.001452,0.400000,0.150000,0.040728,0.900000,-0.467980,0.002771,6.473256,-2.649464,1.126471,3.333153,-26.813278,0.158756
7.050000,1410,993.308896,389.140203,-12.783555,54.282233,0.172632,32.345598,63.188831,0.020465,0.058506,-0.046162,0.015599,0.006482,0.001464,0.400000,0.150000,0.042930,0.900000,-0.537383,0.003180,7.867359,-2.644893,1.172578,3.352120,-30.789791,0.182216
7.100000,1420,991.719332,391.925112,-12.939476,53.297728,0.193897,37.860200,65.376450,0.021227,0.058818,-0.046082,0.014633,0.006076,0.001455,0.400000,0.150000,0.045226,0.900000,-0.617641,0.003638,9.689710,-2.640322,1.216201,3.370038,-35.388196,0.208441
7.150000,1430,989.821701,394.667963,-13.100068,51.829664,0.215350,44.655664,68.414098,0.021934,0.059108,-0.046004,0.013431,0.005573,0.001416,0.400000,0.150000,0.047550,0.900000,-0.711181,0.004155,12.173678,-2.635832,1.256727,3.386658,-40.747696,0.238060
7.200000,1440,987.537442,397.342722,-13.266184,49.587754,0.235645,53.294500,72.796322,0.022574,0.059370,-0.045929,0.011937,0.004948,0.001332,0.400000,0.150000,0.049776,0.900000,-0.821412,0.004752,15.755739,-2.631540,1.293396,3.401668,-47.063418,0.272272
7.250000,1450,984.748649,399.905328,-13.438879,46.011510,0.252105,64.803607,79.477230,0.023130,0.059598,-0.045860,0.010089,0.004176,0.001185,0.400000,0.150000,0.051654,0.900000,-0.953381,0.005479,21.343736,-2.627610,1.325273,3.414689,-54.624690,0.313931
7.300000,1460,981.260138,402.273997,-13.619476,39.855725,0.258803,81.333331,90.574039,0.023584,0.059782,-0.045802,0.007833,0.003238,0.000956,0.400000,0.150000,0.052642,0.900000,-1.115157,0.006493,31.135669,-2.624266,1.351248,3.425276,-63.893787,0.372045
7.350000,1470,976.695183,404.271975,-13.809657,27.663559,0.238439,108.471433,111.943652,0.023913,0.059916,-0.045759,0.005166,0.002133,0.000628,0.400000,0.150000,0.051222,0.900000,-1.321088,0.008619,51.887303,-2.621786,1.370104,3.432947,-75.692790,0.493835
7.400000,1480,970.090958,405.389925,-14.012981,-5.179825,6.779240,168.021443,168.237909,0.024100,0.059992,-0.045736,0.002319,0.000978,0.000206,0.400000,0.150000,0.033039,0.900000,-1.601615,2.223243,119.990211,-2.620466,1.380849,3.437317,-91.765776,127.382421
7.450000,1490,1000.013685,412.110773,-15.470262,55.008501,-0.000021,0.024774,55.008506,0.000013,0.050006,-0.062789,0.004382,0.002129,0.000142,0.400000,0.150000,0.027278,0.900000,-0.000450,-0.000000,6393.387633,-3.597564,0.000717,2.865147,-0.025805,-0.000022
7.500000,1500,1000.143631,414.854853,-15.642788,55.093795,-0.001375,0.304679,55.094638,0.000732,0.050327,-0.062759,0.018818,0.008071,0.000910,0.400000,0.150000,0.027333,0.900000,-0.005530,-0.000025,2229.524183,-3.595821,0.041959,2.883525,-0.316853,-0.001430
7.550000,1510,1000.259807,417.603905,-15.815615,55.179518,-0.003097,0.626357,55.183073,0.001718,0.050742,-0.062706,0.020013,0.008368,0.001131,0.400000,0.150000,0.027333,0.900000,-0.011351,-0.000056,777.625916,-3.592798,0.098424,2.907274,-0.650351,-0.003216
7.600000,1520,1000.360260,420.358061,-15.988741,55.265574,-0.004262,0.990010,55.274441,0.002724,0.051160,-0.062647,0.020056,0.008358,0.001194,0.400000,0.150000,0.027384,0.900000,-0.017912,-0.000077,271.339371,-3.589391,0.156051,2.931237,-1.026269,-0.004419
7.650000,1530,1000.442771,423.117462,-16.162170,55.351807,-0.004616,1.401024,55.369535,0.003728,0.051577,-0.062585,0.019997,0.008331,0.001212,0.400000,0.150000,0.027514,0.900000,-0.025306,-0.000083,94.773530,-3.585859,0.213609,2.955131,-1.449919,-0.004778
7.700000,1540,1000.504821,425.882256,-16.335913,55.437973,-0.004087,1.865810,55.469362,0.004730,0.051992,-0.062522,0.019927,0.008301,0.001220,0.400000,0.150000,0.027732,0.900000,-0.033643,-0.000074,33.194336,-3.582269,0.270983,2.978940,-1.927609,-0.004224
7.750000,1550,1000.543545,428.652599,-16.509991,55.523710,-0.002653,2.391699,55.575197,0.005727,0.052406,-0.062459,0.019853,0.008270,0.001228,0.400000,0.150000,0.028040,0.900000,-0.043049,-0.000048,11.745362,-3.578634,0.328154,3.002658,-2.466507,-0.002737
7.800000,1560,1000.555686,431.428646,-16.684433,55.608493,-0.000300,2.987065,55.688662,0.006721,0.052819,-0.062395,0.019774,0.008237,0.001238,0.400000,0.150000,0.028439,0.900000,-0.053664,-0.000005,4.326580,-3.574951,0.385111,3.026281,-3.074744,-0.000309
7.850000,1570,1000.537538,434.210548,-16.859282,55.691586,0.002986,3.661493,55.811820,0.007712,0.053229,-0.062329,0.019690,0.008202,0.001252,0.400000,0.150000,0.028932,0.900000,-0.065651,0.000054,1.827798,-3.571210,0.441838,3.049803,-3.761548,0.003072
7.900000,1580,1000.484880,436.998445,-17.034593,55.771964,0.007227,4.425981,55.947309,0.008697,0.053638,-0.062263,0.019598,0.008163,0.001269,0.400000,0.150000,0.029519,0.900000,-0.079193,0.000130,1.066570,-3.567402,0.498318,3.073215,-4.537399,0.007425
7.950000,1590,1000.392896,439.792452,-17.210434,55.848223,0.012451,5.293189,56.098503,0.009678,0.054044,-0.062195,0.019496,0.008121,0.001289,0.400000,0.150000,0.030205,0.900000,-0.094496,0.000223,0.931861,-3.563519,0.554527,3.096506,-5.414213,0.012774
8.000000,1600,1000.256089,442.592642,-17.386890,55.918448,0.018695,6.277749,56.269737,0.010654,0.054448,-0.062126,0.019383,0.008073,0.001313,0.400000,0.150000,0.030991,0.900000,-0.111798,0.000334,1.037291,-3.559551,0.610436,3.119665,-6.405555,0.019155
8.050000,1610,1000.068164,445.399027,-17.564062,55.980045,0.026001,7.396655,56.466598,0.011624,0.054850,-0.062055,0.019254,0.008019,0.001340,0.400000,0.150000,0.031884,0.900000,-0.131369,0.000464,1.250542,-3.555490,0.666005,3.142674,-7.526903,0.026612
8.100000,1620,999.821901,448.211521,-17.742074,56.029513,0.034421,8.669774,56.696318,0.012587,0.055249,-0.061982,0.019107,0.007957,0.001369,0.400000,0.150000,0.032887,0.900000,-0.153518,0.000614,1.528976,-3.551326,0.721188,3.165512,-8.795953,0.035199
8.150000,1630,999.508992,451.029904,-17.921067,56.062121,0.044016,10.120516,56.968308,0.013542,0.055644,-0.061908,0.018935,0.007885,0.001402,0.400000,0.150000,0.034007,0.900000,-0.178600,0.000785,1.862367,-3.547055,0.775923,3.188154,-10.233010,0.044985
8.200000,1640,999.119833,453.853756,-18.101211,56.071478,0.054850,11.776742,57.294898,0.014489,0.056035,-0.061831,0.018733,0.007800,0.001436,0.400000,0.150000,0.035249,0.900000,-0.207022,0.000978,2.253201,-3.542668,0.830131,3.210566,-11.861473,0.056047
8.250000,1650,998.643275,456.682379,-18.282700,56.048915,0.066991,13.672019,57.692369,0.015424,0.056421,-0.061753,0.018491,0.007699,0.001472,0.400000,0.150000,0.036622,0.900000,-0.239258,0.001195,2.710279,-3.538163,0.883715,3.232706,-13.708458,0.068482
8.300000,1660,998.066281,459.514683,-18.465755,55.982593,0.080509,15.847409,58.182451,0.016346,0.056802,-0.061672,0.018201,0.007576,0.001508,0.400000,0.150000,0.038131,0.900000,-0.275860,0.001438,3.247268,-3.533539,0.936548,3.254520,-15.805621,0.082398
8.350000,1670,997.373481,462.349021,-18.650633,55.856195,0.095464,18.354074,58.794520,0.017252,0.057176,-0.061589,0.017849,0.007428,0.001544,0.400000,0.150000,0.039784,0.900000,-0.317480,0.001709,3.883424,-3.528797,0.988473,3.275943,-18.190271,0.097925
8.400000,1680,996.546566,465.182956,-18.837623,55.646930,0.111899,21.257191,59.568964,0.018139,0.057542,-0.061504,0.017418,0.007247,0.001576,0.400000,0.150000,0.041584,0.900000,-0.364894,0.002011,4.645855,-3.523946,1.039289,3.296890,-20.906914,0.115215
8.450000,1690,995.563414,468.012918,-19.027050,55.322385,0.129819,24.642060,60.562482,0.019002,0.057897,-0.061418,0.016888,0.007024,0.001603,0.400000,0.150000,0.043532,0.900000,-0.419044,0.002347,5.573676,-3.519003,1.088741,3.317255,-24.009461,0.134449
8.500000,1700,994.396832,470.833675,-19.219278,54.835346,0.149161,28.623962,61.856839,0.019836,0.058240,-0.061331,0.016234,0.006749,0.001619,0.400000,0.150000,0.045624,0.900000,-0.481091,0.002720,6.725349,-3.513993,1.136510,3.336904,-27.564486,0.155853
8.550000,1710,993.012618,473.637510,-19.414712,54.114838,0.169742,33.364878,63.574048,0.020633,0.058567,-0.061243,0.015422,0.006408,0.001620,0.400000,0.150000,0.047841,0.900000,-0.552505,0.003137,8.192071,-3.508959,1.182190,3.355669,-31.656195,0.179719
8.600000,1720,991.366468,476.412837,-19.613791,53.049653,0.191168,39.103457,65.904344,0.021385,0.058876,-0.061156,0.014413,0.005984,0.001596,0.400000,0.150000,0.050149,0.900000,-0.635201,0.003604,10.123695,-3.503964,1.225271,3.373340,-36.394318,0.206468
8.650000,1730,989.398709,479.141788,-19.816978,51.455695,0.212661,46.212690,69.161741,0.022080,0.059161,-0.061071,0.013157,0.005458,0.001537,0.400000,0.150000,0.052473,0.900000,-0.731768,0.004133,12.782883,-3.499102,1.265115,3.389656,-41.927214,0.236796
